DM/BW-832,"Germany (Low Mountains)",Baden-Württemberg,Hornbühl,727,2385,7.9264,48.0139,7.92640,48.01390,6,0,01/01/2008,31/12/2008,0,,
DM/BW-833,"Germany (Low Mountains)",Baden-Württemberg,Flisserkopf,506,1660,7.9178,48.0456,7.91780,48.04560,4,0,01/01/2008,31/12/2008,0,,
DM/BW-834,"Germany (Low Mountains)",Baden-Württemberg,Flaunser,866,2840,7.9539,48.0219,7.95390,48.02190,10,0,01/01/2008,01/03/2016,8,14/02/2016,DL/HB9JOE/P
DM/BW-835,"Germany (Low Mountains)",Baden-Württemberg,Lindenberg,814,2670,8.0211,48.0033,8.02110,48.00330,8,0,01/01/2008,31/12/2008,0,,
DM/BW-836,"Germany (Low Mountains)",Baden-Württemberg,Grätlewald,687,2253,7.9972,47.9956,7.99720,47.99560,6,0,01/01/2008,31/12/2008,0,,
DM/BW-837,"Germany (Low Mountains)",Baden-Württemberg,Langeck,862,2827,8.0061,48.0222,8.00610,48.02220,10,0,01/01/2008,31/12/2008,0,,
DM/BW-838,"Germany (Low Mountains)",Baden-Württemberg,Stalzenberg,649,2129,7.95,48.0681,7.95000,48.06810,6,0,01/01/2008,31/12/2008,0,,
DM/BW-839,"Germany (Low Mountains)",Baden-Württemberg,Kranzkopf,816,2676,7.9717,48.0633,7.97170,48.06330,8,0,01/01/2008,31/12/2008,0,,
DM/BW-840,"Germany (Low Mountains)",Baden-Württemberg,Hornbühl,519,1702,7.9381,48.0736,7.93810,48.07360,4,0,01/01/2008,31/12/2008,0,,
DM/BW-841,"Germany (Low Mountains)",Baden-Württemberg,Vögelestein,607,1991,7.9731,48.1203,7.97310,48.12030,6,0,01/01/2008,31/12/2099,44,12/08/2024,DF7TF/P
DM/BW-842,"Germany (Low Mountains)",Baden-Württemberg,Himmelberg,547,1794,7.9911,48.2517,7.99110,48.25170,4,0,01/01/2008,31/12/2008,0,,
DM/BW-843,"Germany (Low Mountains)",Baden-Württemberg,Brandbühl,443,1453,7.9636,48.2503,7.96360,48.25030,2,0,01/01/2008,31/12/2008,0,,
DM/BW-844,"Germany (Low Mountains)",Baden-Württemberg,Windkapf,926,3037,8.2931,48.1836,8.29310,48.18360,10,3,01/01/2008,31/12/2008,0,,
DM/BW-845,"Germany (Low Mountains)",Baden-Württemberg,Hummelskopf,867,2844,8.765,47.9817,8.76500,47.98170,10,0,01/01/2009,31/12/2099,133,30/06/2024,DL/OK1CZ/P
DM/BW-846,"Germany (Low Mountains)",Baden-Württemberg,"Burg Hohenzollern",850,2788,8.9675,48.3236,8.96750,48.32360,10,0,01/01/2009,31/12/2099,111,03/07/2024,DL/OK1CZ/P
DM/BW-847,"Germany (Low Mountains)",Baden-Württemberg,Siedigkopf,878,2880,8.0948,48.4482,8.09480,48.44820,10,0,02/03/2016,31/12/2099,38,29/07/2024,DF7TF/P
DM/BW-848,"Germany (Low Mountains)",Baden-Württemberg,Bernhardus,778,2552,9.88714,48.750247,9.88714,48.75025,8,0,02/03/2016,31/12/2099,44,15/08/2024,DL/OK2PDT/P
DM/BW-849,"Germany (Low Mountains)",Baden-Württemberg,Wagnersberg,1105,3625,8.1941,47.7945,8.19410,47.79450,10,3,02/03/2016,31/12/2099,167,08/08/2024,DD1VW
DM/BW-850,"Germany (Low Mountains)",Baden-Württemberg,Hochbühl,717,2351,9.141,47.8125,9.14100,47.81250,6,0,02/03/2016,31/12/2099,88,24/07/2024,DK3RN/P
DM/BW-851,"Germany (Low Mountains)",Baden-Württemberg,Ahaberg,1175,3854,8.147898,47.842469,8.14790,47.84247,10,3,01/12/2017,31/12/2099,120,29/07/2024,DL/HB9DBM/P
DM/BW-852,"Germany (Low Mountains)",Baden-Württemberg,Herrenwald,910,2985,9.123173,48.315241,9.12317,48.31524,10,3,01/12/2017,31/12/2099,76,02/07/2024,DL/F4JYM/P
DM/BW-853,"Germany (Low Mountains)",Baden-Württemberg,Blankenhalde,871,2858,8.995412,48.041682,8.99541,48.04168,10,0,01/12/2017,31/12/2099,113,28/07/2024,DL/M0PLA/P
DM/BW-854,"Germany (Low Mountains)",Baden-Württemberg,Höchsten,838,2749,9.40088,47.822924,9.40088,47.82293,8,0,01/12/2017,31/12/2099,232,28/07/2024,DL/M0PLA/P
DM/BW-855,"Germany (Low Mountains)",Baden-Württemberg,Michelsberg,751,2464,9.770594,48.618633,9.77059,48.61863,8,0,01/12/2017,31/12/2099,49,16/08/2024,DL/OK2PDT/P
DM/BW-856,"Germany (Low Mountains)",Baden-Württemberg,Kapellenberg,699,2293,9.749993,48.372463,9.74999,48.37246,6,0,01/12/2017,31/12/2099,30,30/06/2024,DG8HJ
DM/BW-857,"Germany (Low Mountains)",Baden-Württemberg,Bühlerstein,634,2080,8.216665,48.269519,8.21667,48.26952,6,0,01/12/2017,31/12/2099,20,06/08/2024,DF7TF/P
DM/BW-858,"Germany (Low Mountains)",Baden-Württemberg,Iberst,586,1923,8.225836,48.726015,8.22584,48.72601,4,0,01/12/2017,31/12/2099,18,10/08/2024,DD2TC/P
DM/BW-859,"Germany (Low Mountains)",Baden-Württemberg,Battert,568,1863,8.252209,48.777818,8.25221,48.77782,4,0,01/12/2017,31/12/2099,23,26/06/2024,DL/F5ODQ/P
DM/BW-860,"Germany (Low Mountains)",Baden-Württemberg,Eichelberg,533,1747,8.333329,48.841945,8.33333,48.84195,4,0,01/12/2017,31/12/2099,20,20/05/2024,DK9IP/P
DM/BW-861,"Germany (Low Mountains)",Baden-Württemberg,Fremersberg,525,1721,8.202273,48.7526,8.20227,48.75260,4,0,01/12/2017,31/12/2099,32,11/08/2024,DD2TC/P
DM/HE-001,"Germany (Low Mountains)",Hessen,Wasserkuppe,950,3116,9.93629,50.49765,9.93629,50.49765,10,3,01/12/2003,31/12/2099,240,15/08/2024,DL2FAZ/P
DM/HE-002,"Germany (Low Mountains)",Hessen,"Hohe Hölle",894,2932,9.9614,50.4286,9.96140,50.42860,10,0,01/12/2003,01/03/2016,41,25/02/2016,DK4RW/P
DM/HE-003,"Germany (Low Mountains)",Hessen,"Großer Feldberg",879,2883,8.4578,50.2336,8.45780,50.23360,10,0,01/12/2003,31/12/2099,260,11/08/2024,DB4LL/P
DM/HE-004,"Germany (Low Mountains)",Hessen,Pferdskopf,875,2870,9.9222,50.4919,9.92220,50.49190,10,0,01/12/2003,31/12/2008,6,18/05/2008,DL8WJM/P
DM/HE-005,"Germany (Low Mountains)",Hessen,Langenberg,843,2765,8.5592,51.2772,8.55920,51.27720,8,0,01/12/2003,31/12/2008,3,03/05/2008,DL3SBA/P
DM/HE-006,"Germany (Low Mountains)",Hessen,Ettelsberg,838,2749,8.5978,51.2778,8.59780,51.27780,8,0,01/12/2003,31/12/2008,4,13/11/2008,DG0JMB
DM/HE-007,"Germany (Low Mountains)",Hessen,Milseburg,835,2739,9.8986,50.5456,9.89860,50.54560,8,0,01/12/2003,31/12/2099,86,15/08/2024,DL2FAZ/P
DM/HE-008,"Germany (Low Mountains)",Hessen,Schafstein,832,2729,9.975,50.5028,9.97500,50.50280,8,0,01/12/2003,31/12/2008,3,22/04/2007,DJ5AA/P
DM/HE-009,"Germany (Low Mountains)",Hessen,Hopperkopf,831,2726,8.6,51.2486,8.60000,51.24860,8,0,01/12/2003,30/09/2007,0,,
DM/HE-010,"Germany (Low Mountains)",Hessen,"Kleiner Feldberg",825,2706,8.4469,50.2222,8.44690,50.22220,8,0,01/12/2003,31/12/2008,16,14/05/2008,DL4ZBY/P
DM/HE-011,"Germany (Low Mountains)",Hessen,Simmelsberg,818,2683,9.9375,50.43,9.93750,50.43000,8,0,01/12/2003,31/12/2008,6,20/03/2007,DL8WJM/P
DM/HE-012,"Germany (Low Mountains)",Hessen,Ehrenberg,817,2680,9.9908,50.515,9.99080,50.51500,8,0,01/12/2003,31/12/2008,3,14/09/2008,DL6NCX
DM/HE-013,"Germany (Low Mountains)",Hessen,Eubeberg,817,2680,9.9181,50.4789,9.91810,50.47890,8,0,01/12/2003,31/12/2008,2,28/09/2008,DH1TZ
DM/HE-014,"Germany (Low Mountains)",Hessen,Feldberg/Rhön,815,2673,9.9508,50.4719,9.95080,50.47190,8,0,01/12/2003,31/12/2008,3,17/05/2008,DL8WJM/P
DM/HE-015,"Germany (Low Mountains)",Hessen,Altkönig,798,2617,8.4814,50.2125,8.48140,50.21250,8,0,01/12/2003,01/03/2016,46,05/02/2016,DL6FBK/P
DM/HE-016,"Germany (Low Mountains)",Hessen,Weiherberg,786,2578,9.9122,50.5186,9.91220,50.51860,8,0,01/12/2003,31/12/2008,2,30/01/2005,DH3ZK
DM/HE-017,"Germany (Low Mountains)",Hessen,Taufstein,773,2535,9.2392,50.5181,9.23920,50.51810,8,0,01/12/2003,31/12/2099,96,09/08/2024,DL6DBN/P
DM/HE-018,"Germany (Low Mountains)",Hessen,Meißner,754,2473,9.8639,51.2281,9.86390,51.22810,8,0,01/12/2003,31/12/2006,7,03/01/2006,DH3ZK
DM/HE-019,"Germany (Low Mountains)",Hessen,Buchschirmberg,740,2427,10.03,50.5739,10.03000,50.57390,6,0,01/12/2003,31/12/2008,0,,
DM/HE-020,"Germany (Low Mountains)",Hessen,Dommel,738,2421,8.6711,51.3325,8.67110,51.33250,6,0,01/12/2003,01/03/2016,13,10/12/2015,DL/PB2T/P
DM/HE-021,"Germany (Low Mountains)",Hessen,Teufelsstein,729,2391,9.8942,50.5178,9.89420,50.51780,6,0,01/12/2003,31/12/2008,2,17/12/2005,DH3ZK
DM/HE-022,"Germany (Low Mountains)",Hessen,Maulkuppe,706,2316,9.8778,50.5281,9.87780,50.52810,6,0,01/12/2003,31/12/2008,3,02/04/2006,DH3ZK
DM/HE-023,"Germany (Low Mountains)",Hessen,Wüstegarten,675,2214,9.0842,51.0164,9.08420,51.01640,6,0,01/12/2003,31/12/2099,36,13/02/2024,DF7FX/P
DM/HE-024,"Germany (Low Mountains)",Hessen,"Rodenbacher Kuppe",680,2230,9.9253,50.4372,9.92530,50.43720,6,0,01/12/2003,31/12/2008,1,23/03/2007,DL8WJM/P
DM/HE-025,"Germany (Low Mountains)",Hessen,Sackpfeife,674,2211,8.5392,50.9564,8.53920,50.95640,6,0,01/12/2003,31/12/2099,50,09/05/2024,DL/HB9GVW/p
DM/HE-026,"Germany (Low Mountains)",Hessen,Ebersberg,689,2260,9.8514,50.4744,9.85140,50.47440,6,0,01/12/2003,31/12/2008,4,06/04/2008,DF0FU
DM/HE-027,"Germany (Low Mountains)",Hessen,Wachtküppel,706,2316,9.8917,50.47,9.89170,50.47000,6,0,01/12/2003,31/12/2008,2,29/01/2005,DH3ZK
DM/HE-028,"Germany (Low Mountains)",Hessen,Pferdskopf,663,2175,8.4353,50.2911,8.43530,50.29110,6,0,01/12/2003,31/12/2008,3,12/09/2006,DL4FDM/P
DM/HE-029,"Germany (Low Mountains)",Hessen,"Hohes Lohr",657,2155,9.0217,51.0261,9.02170,51.02610,6,0,01/12/2003,31/12/2099,34,31/01/2024,DL2FAZ/P
DM/HE-030,"Germany (Low Mountains)",Hessen,"Hohe Warte",645,2116,8.53,51.0542,8.53000,51.05420,6,0,01/12/2003,31/12/2008,1,17/08/2008,DL3SBA/P
DM/HE-031,"Germany (Low Mountains)",Hessen,Buchholz,643,2109,8.4911,50.9608,8.49110,50.96080,6,0,01/12/2003,31/12/2008,1,17/08/2008,DL3SBA/P
DM/HE-032,"Germany (Low Mountains)",Hessen,Hirschberg,643,2210,9.75528,51.24556,9.75528,51.24556,6,0,01/12/2003,31/12/2099,36,11/07/2024,DL6GCA/P
DM/HE-033,"Germany (Low Mountains)",Hessen,"Eckweisbacher Kuppe",642,2106,9.9628,50.5864,9.96280,50.58640,6,0,01/12/2003,01/03/2016,5,25/10/2015,DF7FX/P
DM/HE-034,"Germany (Low Mountains)",Hessen,Nordhöll,641,2102,8.2633,50.8656,8.26330,50.86560,6,0,01/12/2003,31/12/2008,1,08/06/2008,DL3SBA/P
DM/HE-035,"Germany (Low Mountains)",Hessen,Bilstein,641,2102,9.78706,51.28536,9.78706,51.28536,6,0,01/12/2003,31/12/2099,55,11/07/2024,DL6GCA/P
DM/HE-036,"Germany (Low Mountains)",Hessen,"Große Aschkoppe",640,2099,9.0283,51.0697,9.02830,51.06970,6,0,01/12/2003,01/03/2016,5,11/10/2015,DF7FX/P
DM/HE-037,"Germany (Low Mountains)",Hessen,Eisenberg,636,2086,9.5181,50.8883,9.51810,50.88830,6,0,01/12/2003,31/12/2099,59,20/05/2024,DL/HB9BIN/P
DM/HE-038,"Germany (Low Mountains)",Hessen,Widdehagen,635,2083,8.7725,51.3092,8.77250,51.30920,6,0,01/12/2003,31/12/2008,0,,
DM/HE-039,"Germany (Low Mountains)",Hessen,Knüllkopf,634,2080,9.4297,50.9147,9.42970,50.91470,6,0,01/12/2003,31/12/2008,5,22/03/2008,DH1FBL
DM/HE-040,"Germany (Low Mountains)",Hessen,Herzberg,591,1938,8.5289,50.2583,8.52890,50.25830,4,0,01/12/2003,31/12/2008,3,16/07/2007,DL3VTL
DM/HE-041,"Germany (Low Mountains)",Hessen,Hainpracht,631,2070,8.5247,50.94,8.52470,50.94000,6,0,01/12/2003,31/12/2008,2,26/07/2008,DL3SBA/P
DM/HE-042,"Germany (Low Mountains)",Hessen,Soisberg,630,2066,9.8844,50.7892,9.88440,50.78920,6,0,01/12/2003,31/12/2099,29,01/08/2024,DL2FAZ/P
DM/HE-043,"Germany (Low Mountains)",Hessen,Traddelkopf,626,2053,8.9775,51.1325,8.97750,51.13250,6,0,01/12/2003,31/12/2099,27,28/02/2024,DL2FAZ/P
DM/HE-044,"Germany (Low Mountains)",Hessen,"Kalte Herberge",619,2030,8.0033,50.0556,8.00330,50.05560,6,0,01/12/2003,31/12/2099,63,20/07/2024,DL6FBK/P
DM/HE-045,"Germany (Low Mountains)",Hessen,"Hohe Wurzel",618,2027,8.1297,50.1125,8.12970,50.11250,6,0,01/12/2003,31/12/2099,95,03/08/2024,DL6FBK/P
DM/HE-046,"Germany (Low Mountains)",Hessen,"Hohes Gras",615,2017,9.3558,51.3072,9.35580,51.30720,6,0,01/12/2003,31/12/2099,112,30/07/2024,DL/EA4DOS/P
DM/HE-047,"Germany (Low Mountains)",Hessen,Auenberg,611,2003,9.076551,51.065333,9.07655,51.06533,6,0,01/12/2003,31/12/2099,22,20/02/2024,DF7FX/P
DM/HE-048,"Germany (Low Mountains)",Hessen,Angelburg,609,1998,8.4306,50.7889,8.43060,50.78890,6,0,01/12/2003,31/12/2099,42,20/03/2024,DM7KN/P
DM/HE-049,"Germany (Low Mountains)",Hessen,Bubenberg,608,1994,8.5517,51.0169,8.55170,51.01690,6,0,01/12/2003,01/03/2016,3,08/05/2015,DL/PA3FYG/P
DM/HE-050,"Germany (Low Mountains)",Hessen,Hausfirste,607,1991,9.7689,51.3069,9.76890,51.30690,6,0,01/12/2003,31/12/2008,3,03/05/2006,DH3ZK
DM/HE-051,"Germany (Low Mountains)",Hessen,"Hainbacher Höhe",606,1988,8.2114,50.8394,8.21140,50.83940,6,0,01/12/2003,31/12/2008,1,08/06/2008,DL3SBA/P
DM/HE-052,"Germany (Low Mountains)",Hessen,Bilstein,666,2184,9.2036,50.4969,9.20360,50.49690,6,0,01/12/2003,31/12/2008,1,15/03/2007,DL4FDM/P
DM/HE-053,"Germany (Low Mountains)",Hessen,"Neunkircher Höhe",605,1984,8.7717,49.7197,8.77170,49.71970,6,0,01/12/2003,31/12/2099,101,25/07/2024,DH9FAV/P
DM/HE-054,"Germany (Low Mountains)",Hessen,"Großer Bärenberg",601,1972,9.267333,51.352333,9.26733,51.35233,6,0,01/12/2003,31/12/2099,59,26/05/2024,DL/HB9GVW/p
DM/HE-055,"Germany (Low Mountains)",Hessen,Heidküppel,600,1968,9.8308,50.4639,9.83080,50.46390,6,0,01/12/2003,31/12/2008,0,,
DM/HE-056,"Germany (Low Mountains)",Hessen,"Die Höh",598,1961,8.1103,50.7408,8.11030,50.74080,4,0,01/12/2003,31/12/2006,0,,
DM/HE-057,"Germany (Low Mountains)",Hessen,Hardberg,593,1945,8.8053,49.5383,8.80530,49.53830,4,0,01/12/2003,31/12/2099,37,10/05/2024,DH2ID/P
DM/HE-058,"Germany (Low Mountains)",Hessen,Rimberg,592,1942,9.4667,50.7931,9.46670,50.79310,4,0,01/12/2003,31/12/2099,34,25/06/2024,DG8HJ
DM/HE-059,"Germany (Low Mountains)",Hessen,"Hohe Kanzel",592,1942,8.2546,50.1589,8.25460,50.15890,4,0,01/12/2003,31/12/2099,61,13/04/2024,DK3IP/P
DM/HE-060,"Germany (Low Mountains)",Hessen,Burg,591,1938,8.0669,50.7397,8.06690,50.73970,4,0,01/12/2003,31/12/2008,0,,
DM/HE-061,"Germany (Low Mountains)",Hessen,Eschenburg,589,1932,8.3453,50.7886,8.34530,50.78860,4,0,01/12/2003,31/12/2008,0,,
DM/HE-062,"Germany (Low Mountains)",Hessen,Köpfchen,588,1929,9.4319,50.8858,9.43190,50.88580,4,0,01/12/2003,31/12/2008,1,01/06/2006,DH3ZK
DM/HE-063,"Germany (Low Mountains)",Hessen,Essigberg,581,1906,9.3472,51.315,9.34720,51.31500,4,0,01/12/2003,31/12/2008,7,01/05/2008,DH3ZK
DM/HE-064,"Germany (Low Mountains)",Hessen,Jeust,583,1912,9.0381,50.9889,9.03810,50.98890,4,0,01/12/2003,31/12/2099,27,10/02/2024,DF7FX/P
DM/HE-065,"Germany (Low Mountains)",Hessen,"Erbacher Kopf",580,1902,8.0356,50.0689,8.03560,50.06890,4,0,01/12/2003,31/12/2008,1,12/12/2005,DL4FDM/P
DM/HE-066,"Germany (Low Mountains)",Hessen,"Hoher Dörnberg",579,1899,9.34716,51.35442,9.34716,51.35442,4,0,01/12/2003,31/12/2099,73,18/05/2024,DL/HB9BIN/P
DM/HE-067,"Germany (Low Mountains)",Hessen,"Goldener Steinrück",578,1896,9.2461,50.6025,9.24610,50.60250,4,0,01/12/2003,31/12/2008,0,,
DM/HE-068,"Germany (Low Mountains)",Hessen,Tromm,577,1893,8.8027778,49.604444,8.80278,49.60444,4,0,01/12/2003,31/12/2099,50,02/08/2024,DL3NAA/P
DM/HE-069,"Germany (Low Mountains)",Hessen,Langhals,574,1883,8.4883,50.2789,8.48830,50.27890,4,0,01/12/2003,31/12/2008,1,07/02/2006,DL4FDM/P
DM/HE-070,"Germany (Low Mountains)",Hessen,Suhl,572,1876,9.8381,50.6633,9.83810,50.66330,4,0,01/12/2003,01/03/2016,3,22/11/2012,DG2RSO/P
DM/HE-071,"Germany (Low Mountains)",Hessen,Steinkopf,570,1870,8.4333,50.1925,8.43330,50.19250,4,0,01/12/2003,31/12/2008,2,12/10/2006,DL4FDM/P
DM/HE-072,"Germany (Low Mountains)",Hessen,Hohestein,569,1866,10.04,51.2506,10.04000,51.25060,4,0,01/12/2003,31/12/2099,14,09/07/2024,DL6GCA/P
DM/HE-073,"Germany (Low Mountains)",Hessen,Talgang,566,1856,8.9564,51.1097,8.95640,51.10970,4,0,01/12/2003,31/12/2008,0,,
DM/HE-074,"Germany (Low Mountains)",Hessen,Eisenberg,569,1866,8.8283,51.2519,8.82830,51.25190,4,0,01/12/2003,01/03/2016,6,11/04/2015,DL/HB9CGA/P
DM/HE-075,"Germany (Low Mountains)",Hessen,Schwarzenberg,561,1840,8.4942,50.8892,8.49420,50.88920,4,0,01/12/2003,31/12/2099,23,01/08/2024,DL/PB2T/P
DM/HE-076,"Germany (Low Mountains)",Hessen,Hemmrain,561,1840,8.2631,50.7856,8.26310,50.78560,4,0,01/12/2003,31/12/2008,0,,
DM/HE-077,"Germany (Low Mountains)",Hessen,"Großer Nickus",558,1830,9.6894,50.3514,9.68940,50.35140,4,0,01/12/2003,31/12/2008,0,,
DM/HE-078,"Germany (Low Mountains)",Hessen,Naxburg,554,1817,9.3922,50.4497,9.39220,50.44970,4,0,01/12/2003,31/12/2008,0,,
DM/HE-079,"Germany (Low Mountains)",Hessen,Bärberg,554,1817,9.3914,50.9261,9.39140,50.92610,4,0,01/12/2003,31/12/2008,1,06/12/2005,DH3ZK
DM/HE-080,"Germany (Low Mountains)",Hessen,Semmelberg,553,1814,9.5017,50.9281,9.50170,50.92810,4,0,01/12/2003,31/12/2008,1,21/12/2005,DH3ZK
DM/HE-081,"Germany (Low Mountains)",Hessen,Horst,553,1814,9.3978,50.4653,9.39780,50.46530,4,0,01/12/2003,31/12/2008,0,,
DM/HE-082,"Germany (Low Mountains)",Hessen,Alheimer,549,1801,9.732207,51.036546,9.73221,51.03654,4,0,01/12/2003,31/12/2099,30,08/07/2024,DL6GCA/P
DM/HE-083,"Germany (Low Mountains)",Hessen,Röhrberg,547,1794,8.5522,51.0356,8.55220,51.03560,4,0,01/12/2003,31/12/2008,0,,
DM/HE-084,"Germany (Low Mountains)",Hessen,Falkenberg,546,1791,9.0211,49.5433,9.02110,49.54330,4,0,01/12/2003,31/12/2008,2,13/12/2006,DL4FDM/P
DM/HE-085,"Germany (Low Mountains)",Hessen,Lindenberg,541,1774,8.5214,50.2353,8.52140,50.23530,4,0,01/12/2003,31/12/2008,1,15/05/2006,DL4FDM/P
DM/HE-086,"Germany (Low Mountains)",Hessen,Eschenberg,535,1755,9.4692,50.9275,9.46920,50.92750,4,0,01/12/2003,31/12/2008,1,21/12/2005,DH3ZK
DM/HE-087,"Germany (Low Mountains)",Hessen,Stallberg,554,1817,9.8425,50.7183,9.84250,50.71830,4,0,01/12/2003,31/12/2099,21,02/08/2024,DF7FX/P
DM/HE-088,"Germany (Low Mountains)",Hessen,Homberg,528,1732,9.0889,51.1197,9.08890,51.11970,4,0,01/12/2003,31/12/2099,33,20/02/2024,DF7FX/P
DM/HE-089,"Germany (Low Mountains)",Hessen,Bielstein,528,1732,9.66,51.2511,9.66000,51.25110,4,0,01/12/2003,31/12/2099,30,17/05/2024,DL/HB9BIN/P
DM/HE-090,"Germany (Low Mountains)",Hessen,Kuhbett,526,1725,8.3286,50.3292,8.32860,50.32920,4,0,01/12/2003,31/12/2008,1,05/05/2006,DL4FDM/P
DM/HE-091,"Germany (Low Mountains)",Hessen,Rückersberg,525,1722,9.8175,50.7394,9.81750,50.73940,4,0,01/12/2003,01/03/2016,2,17/12/2011,DJ3AX/P
DM/HE-092,"Germany (Low Mountains)",Hessen,Dreienberg,524,1719,9.8681,50.8744,9.86810,50.87440,4,0,01/12/2003,31/12/2099,22,03/08/2024,DL2FAZ/P
DM/HE-093,"Germany (Low Mountains)",Hessen,Silberberg,524,1719,9.4189,50.9528,9.41890,50.95280,4,0,01/12/2003,31/12/2008,0,,
DM/HE-094,"Germany (Low Mountains)",Hessen,Isthaberg,523,1715,9.2192,51.3183,9.21920,51.31830,4,0,01/12/2003,31/12/2099,36,18/05/2024,DL/HB9BIN/P
DM/HE-095,"Germany (Low Mountains)",Hessen,Kleinberg,522,1712,9.8756,50.7361,9.87560,50.73610,4,0,01/12/2003,31/12/2099,24,02/08/2024,DF7FX/P
DM/HE-096,"Germany (Low Mountains)",Hessen,Aschenberg,521,1709,9.5067,50.9942,9.50670,50.99420,4,0,01/12/2003,31/12/2008,2,05/09/2006,DL2FN/P
DM/HE-097,"Germany (Low Mountains)",Hessen,Steinkopf,518,1699,8.6617,50.3278,8.66170,50.32780,4,0,01/12/2003,31/12/2099,66,18/05/2024,DG8HJ
DM/HE-098,"Germany (Low Mountains)",Hessen,Morsberg,517,1696,8.9006,49.7086,8.90060,49.70860,4,0,01/12/2003,01/03/2016,14,24/02/2016,DL6FBK/P
DM/HE-099,"Germany (Low Mountains)",Hessen,Rossert,516,1692,8.4011,50.1644,8.40110,50.16440,4,0,01/12/2003,31/12/2008,3,04/03/2007,DH6RM/P
DM/HE-100,"Germany (Low Mountains)",Hessen,Wattenberg,516,1692,9.2742,51.2969,9.27420,51.29690,4,0,01/12/2003,01/03/2016,6,14/10/2013,DL/OE7HPI/P
DM/HE-101,"Germany (Low Mountains)",Hessen,Rabenkuppe,515,1689,10.09999,51.11664,10.09999,51.11664,4,0,01/12/2003,31/12/2099,23,10/07/2024,DL6GCA/P
DM/HE-102,"Germany (Low Mountains)",Hessen,Felsberg,514,1686,8.6853,49.7306,8.68530,49.73060,4,0,01/12/2003,31/12/2099,107,12/08/2024,DH9FAV/P
DM/HE-103,"Germany (Low Mountains)",Hessen,Boyneburg,513,1683,10.009274,51.100821,10.00927,51.10082,4,0,01/12/2003,31/12/2099,28,10/07/2024,DL6GCA/P
DM/HE-104,"Germany (Low Mountains)",Hessen,Hünstein,504,1653,8.535,50.8039,8.53500,50.80390,4,0,01/12/2003,31/12/2008,0,,
DM/HE-105,"Germany (Low Mountains)",Hessen,Katzenstirn,501,1643,9.6733,51.0836,9.67330,51.08360,4,0,01/12/2003,01/03/2016,1,20/04/2014,DL8JJ/P
DM/HE-106,"Germany (Low Mountains)",Hessen,Auerberg,501,1643,9.3744,50.7164,9.37440,50.71640,4,0,01/12/2003,31/12/2008,0,,
DM/HE-107,"Germany (Low Mountains)",Hessen,Geiskopf,497,1630,9.6011,50.9794,9.60110,50.97940,4,0,01/12/2003,31/12/2008,0,,
DM/HE-108,"Germany (Low Mountains)",Hessen,Rimberg,497,1630,8.6294,50.8425,8.62940,50.84250,4,0,01/12/2003,01/03/2016,4,04/06/2015,DL3SBA/P
DM/HE-109,"Germany (Low Mountains)",Hessen,"Gebrannter Kopf",494,1620,9.6156,50.9239,9.61560,50.92390,4,0,01/12/2003,31/12/2008,0,,
DM/HE-110,"Germany (Low Mountains)",Hessen,Steinberg,494,1620,9.4669,50.6628,9.46690,50.66280,4,0,01/12/2003,01/03/2016,1,13/09/2013,DL/LX1NO/P
DM/HE-111,"Germany (Low Mountains)",Hessen,Sängersberg,494,1620,9.54,50.6419,9.54000,50.64190,4,0,01/12/2003,31/12/2099,17,08/11/2023,DM7KN/P
DM/HE-112,"Germany (Low Mountains)",Hessen,Weidelsberg,492,1614,9.145,51.2731,9.14500,51.27310,4,0,01/12/2003,01/03/2016,18,11/10/2015,DH7FK/P
DM/HE-113,"Germany (Low Mountains)",Hessen,Himmelsberg,490,1607,9.5422,50.5128,9.54220,50.51280,4,0,01/12/2003,31/12/2008,0,,
DM/HE-114,"Germany (Low Mountains)",Hessen,Rehkopf,488,1601,9.6044,51.0014,9.60440,51.00140,4,0,01/12/2003,31/12/2008,0,,
DM/HE-115,"Germany (Low Mountains)",Hessen,Ibrakuppe,487,1597,9.4997,50.835,9.49970,50.83500,4,0,01/12/2003,31/12/2008,0,,
DM/HE-116,"Germany (Low Mountains)",Hessen,Mühlberg,486,1594,9.3964,50.5692,9.39640,50.56920,4,0,01/12/2003,31/12/2008,0,,
DM/HE-117,"Germany (Low Mountains)",Hessen,Heerhain,486,1594,9.3703,50.5308,9.37030,50.53080,4,0,01/12/2003,31/12/2008,0,,
DM/HE-118,"Germany (Low Mountains)",Hessen,Hausberg,486,1594,8.6161,50.4125,8.61610,50.41250,4,0,01/12/2003,31/12/2008,4,14/08/2008,DL4FDM/P
DM/HE-119,"Germany (Low Mountains)",Hessen,Geiersberg,485,1591,8.8867,49.5403,8.88670,49.54030,4,0,01/12/2003,31/12/2008,1,31/05/2006,DL4FDM/P
DM/HE-120,"Germany (Low Mountains)",Hessen,Eisenberg,484,1588,9.5006,50.6986,9.50060,50.69860,4,0,01/12/2003,01/03/2016,1,13/09/2013,DL/LX1NO/P
DM/HE-121,"Germany (Low Mountains)",Hessen,Roßkopf,482,1581,9.915,51.2808,9.91500,51.28080,4,0,01/12/2003,31/12/2099,27,09/07/2024,DL6GCA/P
DM/HE-122,"Germany (Low Mountains)",Hessen,Winterstein,482,1581,8.6672,50.3339,8.66720,50.33390,4,0,01/12/2003,31/12/2008,2,25/02/2007,DO1AHR
